w	PASS
a	FV
*	O
ukuze	LEX
*	O
ku	SM.17
l	LEX
iw	PASS
e	REC.CJ
*	O
e	LOC
thub	LEX
eni	LOC
*	O
a	SM.6
balek	LEX
a	FV
*	O
ke	LEX
*	O
kwa	LOC
Tshezi	LEX
*	O
ya	SM.PST.9
qhamk	LEX
a	FV
*	O
i	AUG
mfazwe	9.LEX
*	O
kuze	LEX
*	O
kwa	SM.PST.17
y	LEX
iw	PASS
a	FV
*	O
apho	DEM.16.MED
*	O
kengoku	LEX
*	O
kwa	SM.PST.17
f	LEX
a	FV
*	O
a	AUG
ba	NCP.2
ntu	LEX
*	O
apho	DEM.16.MED
*	O
ba	SM.2
xatyel	PASS\LEX
w	PASS
a	FV
*	O
ba	SM.2
f	LEX
a	FV
*	O
ku	LOC
lo	DEM.9.MED
*	O
mfazwe	9.LEX
*	O
leyo	DEM.9.MED
*	O
Yi	COP.9
i	AUG
ntombazana	9.LEX
*	O
Le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
i	SM.9
na	COM
u	AUG
nina	1a.LEX
*	O
om	AC.1
ncinci	LEX
*	O
a	NEG
yi	SM.9
na	COM
m	NCP.1
nakwayo	LEX
*	O
yona	PRO.9
*	O
Le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
i	SM.9
na	COM
u	AUG
yise	1a.LEX
*	O
Yi	COP.9
i	AUG
ntsomi	9.LEX
*	O
ke	LEX
*	O
leyo	DEM.9.MED
*	O
Kwa	SM.PST.17
thi	LEX
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
i	SM.9
ya	DJ
lus	LEX
a	FV
*	O
ya	SM.PST.9
yo	IT
thath	LEX
w	PASS
a	FV
*	O
Ku	SM.17
kho	LEX
*	O
u	AUG
nyana	1a.LEX
*	O
o	RC.1
wa	SM.PST.1
lusa	LEX
yo	REL
*	O
aphe	DEM.16.PROX
*	O
ku	LOC
le	DEM.9.PROX
khapha	5.LEX
*	O
Lo	DEM.1.PROX
*	O
nyana	1a.LEX
*	O
a	NEG
ka	SM.NEG.1
nik	LEX
w	PASS
a	FV
*	O
u	AUG
ku	NCP.15
tya	LEX
*	O
a	NEG
ka	SM.NEG.1
ph	LEX
iw	PASS
a	FV
*	O
ku	NCP.15
tya	LEX
*	O
U	AUG
m	NCP.1
ane	LEX
*	O
soko	LEX
*	O
e	SM.1.PRT
nga	NEG
ph	LEX
iw	PASS
a	FV
*	O
ye	SM.PST.9
suk	LEX
a	FV
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
ya	SM.PST.9
y	LEX
a	FV
*	O
e	LOC
ma	NCP.6
sim	LEX
ini	LOC
*	O
ya	SM.PST.9
fik	LEX
a	FV
*	O
lo	DEM.1.PROX
*	O
m	NCP.1
ntwana	LEX
*	O
e	RC.1
hleli	LEX
*	O
ya	SM.PST.9
thi	LEX
*	O
yona	PRO.9
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
ndi	SM.1SG
ku	OM.2SG
b	LEX
el	APPL
e	SBJV
*	O
i	AUG
mfe	10.LEX
*	O
Wa	SM.PST.1
thi	LEX
*	O
lo	DEM.1.PROX
*	O
a	NEG
wu	SM.2SG
zu	FUT
bon	LEX
w	PASS
a	FV
*	O
na	COM
*	O
nga	INSTR
u	AUG
tata	1a.LEX
*	O
wa	SM.PST.1
thi	LEX
*	O
hayi	LEX
*	O
a	NEG
wu	SM.2SG
zu	FUT
bon	LEX
w	PASS
a	FV
*	O
wa	SM.PST.1
thi	LEX
*	O
yena	PRO.1
*	O
ku	SM.17
qatsh	LEX
iw	PASS
e	REC.CJ
*	O
apha	DEM.16.PROX
*	O
e	LOC
khaya	5.LEX
*	O
Ndi	SM.1SG
fun	LEX
a	FV
*	O
ndi	SM.1SG
ku	OM.2SG
b	LEX
el	APPL
e	SBJV
*	O
ngoba	LEX
*	O
a	NEG
wu	SM.2SG
ph	LEX
iw	PASS
a	FV
*	O
u	AUG
ku	NCP.15
tya	LEX
*	O
ngoba	LEX
*	O
ku	SM.17
qatsh	LEX
iw	PASS
e	REC.CJ
*	O
apha	DEM.16.PROX
*	O
e	LOC
khaya	5.LEX
*	O
Wa	SM.PST.1
thi	LEX
*	O
lo	DEM.1.PROX
*	O
m	NCP.1
ntwana	LEX
*	O
hayi	LEX
*	O
ku	SM.17
lung	LEX
ile	REC.DJ
*	O
ndi	OM.1SG
b	LEX
el	APPL
e	SBJV
*	O
Hayi	LEX
*	O
ke	LEX
*	O
wa	SM.PST.1
m	OM.2
khel	LEX
el	APPL
a	FV
*	O
i	AUG
zi	NCP.10
mfe	LEX
*	O
za	AC.10
ntlanu	LEX
*	O
A	SM.SBJV.1
be	PRT
m	OM.1
khel	LEX
el	APPL
e	SBJV
*	O
ezi	DEM.10.PROX
*	O
mfe	10.LEX
*	O
za	AC.10
ntlanu	LEX
*	O
ka	LEX
kanti	LEX
*	O
u	SM.1
bon	LEX
iw	PASS
e	REC.CJ
*	O
nga	INSTR
u	AUG
nyana	1a.LEX
*	O
wa	AS.1
lo	DEM.1.PROX
*	O
tata	1a.LEX
*	O
Wa	SM.PST.1
thi	LEX
*	O
kha	HORT
*	O
u	SM.2SG
ndi	OM.1SG
nced	LEX
e	SBJV
*	O
nyana	1a.LEX
*	O
wa	1
m	POSS.1SG
*	O
kha	HORT
wu	SM.2SG
khe	HORT
*	O
lo	DEM.1.PROX
*	O
u	SM.2SG
yo	IT
m	OM.3
jul	LEX
a	FV
*	O
lo	DEM.1.PROX
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
le	DEM.9.PROX
*	O
i	SM.9
khel	LEX
el	APPL
e	REC.CJ
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
Ndi	SM.1SG
ngu	COP.1
u	AUG
Ntabatha	1a.LEX
*	O
i	AUG
gama	5.LEX
*	O
la	5
zo	POSS.10
*	O
ma	HORT
ka	SM.1
yo	IT
jul	LEX
w	PASS
a	FV
*	O
lo	DEM.1.PROX
*	O
u	SM.1
khel	LEX
el	APPL
e	LEX
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
u	AUG
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
wa	SM.PST.1
thath	LEX
a	FV
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
ekuseni	LEX.mornLEXg
*	O
wa	SM.PST.1
thi	LEX
*	O
ma	HORT
si	SM.1PL
hamb	LEX
e	SBJV
*	O
ba	SM.PST.2
hamb	LEX
a	FV
*	O
ba	SM.PST.2
dib	LEX
an	RECP
a	FV
*	O
na	COM
i	AUG
mbhulu	9.LEX
*	O
e	LOC
ndlel	9.LEX
eni	LOC
*	O
ya	SM.PST.9
thi	LEX
*	O
m	NCP.1
fo	LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
u	SM.2SG
lu	OM.11
s	LEX
a	FV
*	O
phi	LEX
*	O
na	COM
*	O
olu	DEM.11.PROX
*	O
bhelu	11.LEX
*	O
lu	AS.11
ka	1a.AS
Ntabatha	1a.LEX
*	O
wa	SM.PST.1
thi	LEX
*	O
buza	LEX
*	O
ku	LOC
lo	PRO.11
*	O
wa	SM.PST.1
thi	LEX
*	O
thetha	LEX
*	O
ntombazana	9.LEX
*	O
ya	SM.PST.9
thi	LEX
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
Ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
Kwa	SM.PST.17
thi	LEX
w	PASS
a	FV
*	O
hamba	LEX
*	O
m	NCP.1
ntwana	LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
Wa	SM.PST.1
hamb	LEX
a	FV
*	O
u	AUG
m	NCP.1
ntwana	LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
e	SM.PRT.1
hamb	LEX
a	FV
*	O
na	COM
u	AUG
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
u	SM.1
yo	IT
m	OM.1
jul	LEX
a	FV
*	O
ba	SM.PST.2
hamb	LEX
a	FV
*	O
Ba	SM.PST.2
l	LEX
a	FV
*	O
xa	LEX
*	O
ba	SM.PST.2
phi	LEX
*	O
na	COM
phi	LEX
*	O
be	SM.PRT.2
se	LOC.COP
ndlel	9.LEX
eni	LOC
*	O
e	RC.9
bhek	LEX
a	FV
*	O
e	LOC
ma	NCP.6
w	LEX
eni	LOC
*	O
kwa	SM.PST.17
thi	LEX
*	O
ba	SM.PST.2
dib	LEX
an	RECP
a	FV
*	O
na	COM
i	AUG
ndoda	9.LEX
*	O
ya	SM.PST.9
thi	LEX
*	O
le	DEM.9.PROX
*	O
ndoda	9.LEX
*	O
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
u	SM.2SG
lu	OM.11
s	LEX
a	FV
*	O
phi	LEX
*	O
u	AUG
bhelu	11.LEX
*	O
lu	AS.11
ka	1a.AS
Ntabatha	1a.LEX
*	O
Wa	SM.PST.1
thi	LEX
*	O
u	AUG
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
buzani	LEX
*	O
ku	LOC
lo	PRO.11
*	O
U	SM.2SG
lu	OM.11
s	LEX
a	FV
*	O
phi	LEX
*	O
olu	DEM.11.PROX
*	O
bhelu	11.LEX
*	O
U	SM.2SG
y	LEX
a	FV
*	O
phi	LEX
*	O
ntombazana	9.LEX
*	O
Ya	SM.PST.9
thi	LEX
*	O
i	AUG
ntombazana	9.LEX
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
wa	AS.1
ii	AUG
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
He	IDEO
*	O
hamba	LEX
*	O
m	NCP.1
ntwana	LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
wa	SM.PST.1
hamb	LEX
a	FV
*	O
u	AUG
m	NCP.1
ntwana	LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
wa	SM.PST.1
yo	IT
fik	LEX
a	LEX
*	O
phezu	LEX
*	O
kwa	AS.17
i	AUG
li	NCP.5
wa	LEX
*	O
ku	LOC
eli	DEM.5.PROX
*	O
li	NCP.5
wa	LEX
*	O
u	SM.1
za	FUT
m	OM.1
jul	LEX
a	FV
*	O
wa	SM.PST.1
fik	LEX
a	FV
*	O
wa	SM.PST.1
thi	LEX
*	O
hi	IMP
ma	LEX
*	O
apha	DEM.16.PROX
*	O
ndi	SM.1SG
za	FUT
ku	OM.2SG
jul	LEX
a	FV
*	O
apha	DEM.16.PROX
*	O
e	LOC
ma	NCP.6
w	LEX
eni	LOC
*	O
Ya	SM.PST.9
thi	LEX
*	O
le	DEM.9.PROX
*	O
ntombazana	9.LEX
*	O
ndi	SM.1SG
kh	LEX
e	REC.CJ
*	O
i	AUG
mfe	10.LEX
*	O
ezi	AC.10
ntlanu	LEX
*	O
bo	IDEO
*	O
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
*	O
u	AUG
m	NCP.1
alusi	LEX
*	O
we	AS.1
nkomo	10.LEX
*	O
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
*	O
mna	PRO.1SG
*	O
Ya	SM.PST.9
thi	LEX
*	O
le	DEM.9.PROX
*	O
lo	DEM.1.PROX
*	O
u	AUG
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
we	SM.PST.1
ji	LEX
*	O
u	SM.2SG
zo	FUT
tshov	LEX
a	FV
*	O
le	DEM.9.PROX
*	O
ntombi	9.LEX
*	O
i	SM.9
tshon	LEX
e	SBJV
*	O
apha	DEM.16.PROX
*	O
La	DEM.9.DST
*	O
ntombazana	9.LEX
*	O
ya	SM.PST.9
thath	LEX
a	FV
*	O
u	AUG
nyana	1a.LEX
*	O
ka	1a.AS
Ntabatha	1a.LEX
*	O
ya	SM.PST.9
m	OM.1
thi	LEX
*	O
pha	DEM.16.DST
*	O
e	LOC
ma	NCP.6
nz	LEX
ini	LOC
*	O
phela	LEX
phela	LEX
*	O
nga	INSTR
i	AUG
ntsomi	9.LEX
*	O
ke	LEX
*	O
ngoku	LEX
*	O
i	SM.9
phel	LEX
ile	REC.DJ
*	O
i	AUG
ntsomi	9.LEX
*	O
i	SM.9
phel	LEX
ile	REC.DJ
*	O
i	AUG
ntsomi	9.LEX
*	O
Aba	RC.2
yi	COP.9
six	9.LEX
*	O
uhm	LEX
*	O
a	AUG
ba	NCP.2
ntwana	LEX
*	O
ba	2
m	POSS.1SG
*	O
ba	SM.2
yi	COP.9
six	9.LEX
*	O
kodwa	LEX
*	O
m	NCP.1
nye	LEX
*	O
ii	AUG
ntombi	NCP.10.LEX
*	O
zi	SM.10
yi	COP.9
five	9.LEX
*	O
eh	LEX
*	O
m	1a
nye	LEX
*	O
u	AUG
nyana	1a.LEX
*	O
ngu	COP.1
lo	PRO.5
*	O
u	SM.1
ngu	COP.1
Ntakozuko	1.LEX
*	O
u	SM.1
zo	FUT
thath	LEX
a	FV
*	O
ii	AUG
ntambo	10.LEX
*	O
uhum	LEX
*	O
nga	INSTR
uku	INF
phatha	LEX
*	O
uhm	LEX
*	O
uku	INF
phatha	LEX
*	O
a	SM.SBJV.1
be	LEX
yi	COP.9
nkosi	9.LEX
*	O
Ndi	SM.1SG
m	OM.1
nikez	LEX
e	SBJV
*	O
a	SM.SBJV.1
phumez	LEX
e	SBJV
*	O
u	1
Rhulumente	LEX
*	O
a	SM.SBJV.1
m	OM.1
nik	LEX
e	SBJV
*	O
ndi	SM.1SG
ne	AS.COP
izatifikethi	10.LEX
*	O
zo	AS.10
ku	INF
phatha	LEX
*	O
uhm	LEX
*	O
a	AUG
ma	NCP.6
ntombazana	LEX
*	O
wa	6
kho	POSS.2SG
*	O
e	SM.PRT.6
nza	LEX
ni	LEX
*	O
a	AUG
ma	NCP.6
ntombazana	LEX
*	O
a	SM.6
ya	DJ
phangel	LEX
a	FV
*	O
e	SM.PRT.6
nza	LEX
ni	LEX
*	O
a	AUG
ba	NCP.2
bini	LEX
*	O
a	SM.6
ya	DJ
nes	LEX
a	FV
*	O
ku	LOC
i	AUG
staff	9.LEX
*	O
nurse	9.LEX
*	O
a	AUG
ma	NCP.6
thathu	LEX
*	O
zi	COP.10
tishalakazi	9.LEX
*	O
uhm	LEX
*	O
Mzukulwana	1.LEX
*	O
li	COP.5
gqwetha	5.LEX
*	O
ah	IDEO
*	O
enkosi	LEX
*	O
kakhulu	LEX
*	O
mamkhulu	1.LEX
*	O
uhum	LEX
*	O
u	SM.2SG
si	OM.1PL
nced	LEX
ile	REC.DJ
*	O
kakhulu	LEX
*	O
Yes	LEX
*	O
si	SM.1PL
ya	DJ
bulel	LEX
a	FV
*	O
ku	SM.17
ya	DJ
imb	LEX
iw	PASS
a	FV
*	O
ku	SM.17
imb	LEX
iw	PASS
e	SBJV
*	O
kakhulu	LEX
*	O
u	SM.2SG
imb	LEX
e	SBJV
*	O
u	SM.2SG
ihl	LEX
e	SBJV
*	O
u	SM.2SG
ihl	LEX
e	SBJV
*	O
u	SM.2SG
ihl	LEX
e	SBJV
*	O
u	SM.2SG
imb	LEX
e	SBJV
*	O
ku	SM.17
de	LEX
*	O
ku	SM.17
vel	LEX
e	SBJV
*	O
u	AUG
donga	11.LEX
*	O
ku	SM.17
lingan	LEX
a	FV
*	O
u	AUG
donga	11.LEX
*	O
eli	RC.11
ngaka	LEX
*	O
ola	DEM.11.DST
*	O
donga	11.LEX
*	O
lu	SM.11
so	ALR
vel	LEX
a	FV
*	O
u	SM.2SG
hamb	LEX
a	FV
*	O
nga	INSTR
la	DEM.9.DST
*	O
leveli	9.LEX
*	O
ke	LEX
*	O
ngoku	LEX
*	O
phantsi	LEX
*	O
ku	SM.17
vel	LEX
e	SBJV
*	O
i	AUG
level	9.LEX
*	O
ke	LEX
*	O
ngoku	LEX
*	O
u	SM.2SG
bon	LEX
a	FV
*	O
njengoba	LEX
*	O
ku	LOC
li	NCP.5
gca	LEX
*	O
ku	SM.17
kho	LEX
*	O
i	AUG
ngca	9.LEX
*	O
kanje	LEX
*	O
nde	SM.1SG
mb	LEX
a	FV
*	O
apha	DEM.16.PROX
*	O
ndi	SM.1SG
phush	LEX
e	SBJV
*	O
u	AUG
m	NCP.3
hlaba	LEX
*	O
ndi	SM.1SG
wu	OM.3
phush	LEX
el	APPL
e	SBJV
*	O
nga	LOC
pha	DEM.16.PROX
*	O
nde	SM.1SG
kh	LEX
e	SBJV
*	O
u	AUG
m	NCP.3
hlaba	LEX
*	O
kodeske	LEX
*	O
ku	SM.17
vel	LEX
e	SBJV
*	O
le	DEM.9.PROX
*	O
ndawo	9.LEX
*	O
e	RC.9
flat	LEX
*	O
Ku	SM.17
so	ALR
ba	LEX
*	O
flat	LEX
*	O
phush	LEX
e	SBJV
*	O
lo	DEM.3.PROX
*	O
m	NCP.3
hlaba	LEX
*	O
Ndi	SM.1SG
y	LEX
e	SBJV
*	O
ko	LOC
la	DEM.11.DST
*	O
donga	11.LEX
*	O
ndi	SM.1SG
y	LEX
e	SBJV
*	O
ko	LOC
la	DEM.11.DST
*	O
donga	11.LEX
*	O
ndi	SM.1SG
s	PRT
emb	LEX
a	FV
*	O
nga	INSTR
i	AUG
peki	9.LEX
*	O
u	AUG
m	NCP.3
hlaba	LEX
*	O
ndi	SM.1SG
wu	OM.3
jul	LEX
a	FV
*	O
nga	LOC
pha	DEM.16.PROX
*	O
deske	LEX
*	O
ku	SM.17
vel	LEX
e	SBJV
*	O
i	AUG
ndawo	9.LEX
*	O
ngoku	LEX
*	O
e	RC.9
flat	LEX
*	O
ke	LEX
*	O
ngoku	LEX
*	O
I	SM.9
be	LEX
*	O
i	SM.9
ya	DJ
lung	LEX
a	FV
*	O
ke	LEX
*	O
ngoku	LEX
*	O
i	AUG
ndlu	9.LEX
*	O
nga	LOC
i	AUG
mpelaveki	9.LEX
*	O
ndi	SM.1SG
zoku	FUT
vuk	LEX
a	FV
*	O
ekuseni	LEX.mornLEXg
*	O
ndi	SM.1SG
hlamb	LEX
e	SBJV
*	O
ndi	SM.1SG
hlamb	LEX
e	SBJV
*	O
a	AUG
ba	NCP.2
ntwana	LEX
*	O
b	2
am	POSS.1SG
*	O
si	SM.1PL
ty	LEX
e	SBJV
*	O
i	AUG
si	NCP.7
dlo	LEX
*	O
sa	AS.7
se	LOC.COP
kuseni	LEX
*	O
si	SM.1PL
hlal	LEX
e	SBJV
*	O
phandle	LEX
*	O
emveni	LEX
*	O
koko	LEX
*	O
ndi	SM.1SG
ngen	LEX
e	SBJV
*	O
e	LOC
gad	9.LEX
ini	LOC
*	O
ndi	SM.1SG
hlakul	LEX
e	SBJV
*	O
ndi	SM.1SG
phum	LEX
e	SBJV
*	O
ndi	SM.1SG
phuml	LEX
e	SBJV
*	O
e	LOC
ndl	9.LEX
ini	LOC
*	O
i	SM.9
w	LEX
e	REC.CJ
*	O
e	LOC
m	NCP.3
th	LEX
ini	LOC
*	O
Yo	SM.9.REC
phuk	LEX
e	REC.CJ
*	O
u	AUG
m	NCP.3
lenze	LEX
*	O
Ku	SM.17
y	LEX
e	REC.CJ
*	O
kwa	SM.17.PST
fik	LEX
a	FV
*	O
a	AUG
ba	NCP.2
ntu	LEX
*	O
ba	SM.2
zaku	IT
m	OM.1
thath	LEX
a	FV
*	O
Ba	SM.2
fik	LEX
e	REC.CJ
*	O
e	RC.1
lil	LEX
a	FV
*	O
Ube	SM.IPFV.REC.1
qaqanj	PASS\LEX
el	APPL
w	PASS
a	FV
*	O
kakhulu	LEX
*	O
li	COP.5
i	AUG
dolo	5.LEX
*	O
elo	DEM.5.MED
*	O
a	SM.SBJV.1
nzakel	LEX
e	SBJV
*	O
ku	LOC
lo	DEM.5.PROX
*	O
Ba	SM.2
m	OM.1
thath	LEX
ile	REC.DJ
*	O
ke	LEX
*	O
ba	SM.2
goduk	LEX
a	FV
*	O
na	COM
ye	1.PRO
*	O
